"","date","store_nbr","family","sales","onpromotion"
"842156","2014-04-19",38,"POULTRY",270.946,0
"842189","2014-04-19",39,"POULTRY",271.36,0
"842222","2014-04-19",4,"POULTRY",484.773,0
"842255","2014-04-19",40,"POULTRY",151.208,0
"842288","2014-04-19",41,"POULTRY",171.787,0
"842321","2014-04-19",42,"POULTRY",0,0
"842354","2014-04-19",43,"POULTRY",201.16,0
"842387","2014-04-19",44,"POULTRY",1554.025,0
"842420","2014-04-19",45,"POULTRY",1810.2941,0
"842453","2014-04-19",46,"POULTRY",1446.861,0
"842486","2014-04-19",47,"POULTRY",1283.498,0
"842519","2014-04-19",48,"POULTRY",1300.297,0
"842552","2014-04-19",49,"POULTRY",850.377,0
"842585","2014-04-19",5,"POULTRY",352.663,0
"842618","2014-04-19",50,"POULTRY",575.908,0
"842651","2014-04-19",51,"POULTRY",583.568,0
"842684","2014-04-19",52,"POULTRY",0,0
"842717","2014-04-19",53,"POULTRY",0,0
"842750","2014-04-19",54,"POULTRY",58.413,0
"842783","2014-04-19",6,"POULTRY",679.255,0
"842816","2014-04-19",7,"POULTRY",537.292,0
"842849","2014-04-19",8,"POULTRY",689.672,0
"842882","2014-04-19",9,"POULTRY",643.31,0
"842915","2014-04-20",1,"POULTRY",119.404,0
"842948","2014-04-20",10,"POULTRY",244.842,0
"842981","2014-04-20",11,"POULTRY",485.169,0
"843014","2014-04-20",12,"POULTRY",290.086,0
"843047","2014-04-20",13,"POULTRY",111.488,0
"843080","2014-04-20",14,"POULTRY",121.119,0
"843113","2014-04-20",15,"POULTRY",82.185,0
"843146","2014-04-20",16,"POULTRY",50.744,0
"843179","2014-04-20",17,"POULTRY",403.426,0
"843212","2014-04-20",18,"POULTRY",134.652,0
"843245","2014-04-20",19,"POULTRY",83.551,0
"843278","2014-04-20",2,"POULTRY",593.864,0
"843311","2014-04-20",20,"POULTRY",0,0
"843344","2014-04-20",21,"POULTRY",0,0
"843377","2014-04-20",22,"POULTRY",0,0
"843410","2014-04-20",23,"POULTRY",373.771,0
"843443","2014-04-20",24,"POULTRY",0,0
"843476","2014-04-20",25,"POULTRY",125.302,0
"843509","2014-04-20",26,"POULTRY",172.834,0
"843542","2014-04-20",27,"POULTRY",513.448,0
"843575","2014-04-20",28,"POULTRY",332.646,0
"843608","2014-04-20",29,"POULTRY",0,0
"843641","2014-04-20",3,"POULTRY",1312.701,0
"843674","2014-04-20",30,"POULTRY",66.834,0
"843707","2014-04-20",31,"POULTRY",159.153,0
"843740","2014-04-20",32,"POULTRY",44.495,0
"843773","2014-04-20",33,"POULTRY",248.526,0
"843806","2014-04-20",34,"POULTRY",154.588,0
"843839","2014-04-20",35,"POULTRY",61.085,0
"843872","2014-04-20",36,"POULTRY",112.394,0
"843905","2014-04-20",37,"POULTRY",186.16501,0
"843938","2014-04-20",38,"POULTRY",260.521,0
"843971","2014-04-20",39,"POULTRY",246.526,4
"844004","2014-04-20",4,"POULTRY",662.658,0
"844037","2014-04-20",40,"POULTRY",134.595,0
"844070","2014-04-20",41,"POULTRY",152.436,0
"844103","2014-04-20",42,"POULTRY",0,0
"844136","2014-04-20",43,"POULTRY",134.443,0
"844169","2014-04-20",44,"POULTRY",1827.345,0
"844202","2014-04-20",45,"POULTRY",1731.589,0
"844235","2014-04-20",46,"POULTRY",1560.438,0
"844268","2014-04-20",47,"POULTRY",1502.959,0
"844301","2014-04-20",48,"POULTRY",1502.511,0
"844334","2014-04-20",49,"POULTRY",1003.075,0
"844367","2014-04-20",5,"POULTRY",296.257,0
"844400","2014-04-20",50,"POULTRY",579.503,0
"844433","2014-04-20",51,"POULTRY",715.164,0
"844466","2014-04-20",52,"POULTRY",0,0
"844499","2014-04-20",53,"POULTRY",0,0
"844532","2014-04-20",54,"POULTRY",65.82,0
"844565","2014-04-20",6,"POULTRY",1047.648,0
"844598","2014-04-20",7,"POULTRY",574.061,0
"844631","2014-04-20",8,"POULTRY",657.367,0
"844664","2014-04-20",9,"POULTRY",745.207,0
"844697","2014-04-21",1,"POULTRY",266.94202,0
"844730","2014-04-21",10,"POULTRY",164.816,0
"844763","2014-04-21",11,"POULTRY",277.885,0
"844796","2014-04-21",12,"POULTRY",89.859,0
"844829","2014-04-21",13,"POULTRY",91.314,0
"844862","2014-04-21",14,"POULTRY",95.834,0
"844895","2014-04-21",15,"POULTRY",141.30899,0
"844928","2014-04-21",16,"POULTRY",66.522,0
"844961","2014-04-21",17,"POULTRY",265.922,0
"844994","2014-04-21",18,"POULTRY",168.649,0
"845027","2014-04-21",19,"POULTRY",66.746,0
"845060","2014-04-21",2,"POULTRY",497.288,0
"845093","2014-04-21",20,"POULTRY",0,0
"845126","2014-04-21",21,"POULTRY",0,0
"845159","2014-04-21",22,"POULTRY",0,0
"845192","2014-04-21",23,"POULTRY",335.999,0
"845225","2014-04-21",24,"POULTRY",0,0
"845258","2014-04-21",25,"POULTRY",118.172005,0
"845291","2014-04-21",26,"POULTRY",150.075,0
"845324","2014-04-21",27,"POULTRY",363.144,0
"845357","2014-04-21",28,"POULTRY",169.78,0
"845390","2014-04-21",29,"POULTRY",0,0
"845423","2014-04-21",3,"POULTRY",971.463,0
"845456","2014-04-21",30,"POULTRY",82.25,0
"845489","2014-04-21",31,"POULTRY",110.497,0
"845522","2014-04-21",32,"POULTRY",62.850998,0
"845555","2014-04-21",33,"POULTRY",161.589,0
"845588","2014-04-21",34,"POULTRY",97.139,0
"845621","2014-04-21",35,"POULTRY",69.332,0
"845654","2014-04-21",36,"POULTRY",95.870995,0
"845687","2014-04-21",37,"POULTRY",213.24901,0
"845720","2014-04-21",38,"POULTRY",167.257,0
"845753","2014-04-21",39,"POULTRY",194.854,1
"845786","2014-04-21",4,"POULTRY",386.193,0
"845819","2014-04-21",40,"POULTRY",199.39,0
"845852","2014-04-21",41,"POULTRY",103.383,0
"845885","2014-04-21",42,"POULTRY",0,0
"845918","2014-04-21",43,"POULTRY",134.61,0
"845951","2014-04-21",44,"POULTRY",1170.984,0
"845984","2014-04-21",45,"POULTRY",1323.848,0
"846017","2014-04-21",46,"POULTRY",950.977,0
"846050","2014-04-21",47,"POULTRY",867.884,0
"846083","2014-04-21",48,"POULTRY",726.17596,0
"846116","2014-04-21",49,"POULTRY",609.771,0
"846149","2014-04-21",5,"POULTRY",235.204,0
"846182","2014-04-21",50,"POULTRY",471.557,0
"846215","2014-04-21",51,"POULTRY",785.857,0
"846248","2014-04-21",52,"POULTRY",0,0
"846281","2014-04-21",53,"POULTRY",0,0
"846314","2014-04-21",54,"POULTRY",16.368,0
"846347","2014-04-21",6,"POULTRY",637.159,0
"846380","2014-04-21",7,"POULTRY",861.564,0
"846413","2014-04-21",8,"POULTRY",627.714,0
"846446","2014-04-21",9,"POULTRY",561.472,0
"846479","2014-04-22",1,"POULTRY",295.588,0
"846512","2014-04-22",10,"POULTRY",226.581,0
"846545","2014-04-22",11,"POULTRY",421.352,0
"846578","2014-04-22",12,"POULTRY",170.785,0
"846611","2014-04-22",13,"POULTRY",94.543,0
"846644","2014-04-22",14,"POULTRY",92.188,0
"846677","2014-04-22",15,"POULTRY",117.045,0
"846710","2014-04-22",16,"POULTRY",60.512,0
"846743","2014-04-22",17,"POULTRY",269.756,0
"846776","2014-04-22",18,"POULTRY",151.107,0
"846809","2014-04-22",19,"POULTRY",73.917,0
"846842","2014-04-22",2,"POULTRY",463.644,0
"846875","2014-04-22",20,"POULTRY",0,0
"846908","2014-04-22",21,"POULTRY",0,0
"846941","2014-04-22",22,"POULTRY",0,0
"846974","2014-04-22",23,"POULTRY",335.626,0
"847007","2014-04-22",24,"POULTRY",0,0
"847040","2014-04-22",25,"POULTRY",120.340004,0
"847073","2014-04-22",26,"POULTRY",125.949,0
"847106","2014-04-22",27,"POULTRY",270.327,0
"847139","2014-04-22",28,"POULTRY",221.726,0
"847172","2014-04-22",29,"POULTRY",0,0
"847205","2014-04-22",3,"POULTRY",1174.294,0
"847238","2014-04-22",30,"POULTRY",86.805,0
"847271","2014-04-22",31,"POULTRY",95.579,0
"847304","2014-04-22",32,"POULTRY",40.781002,0
"847337","2014-04-22",33,"POULTRY",147.609,0
"847370","2014-04-22",34,"POULTRY",130.776,0
"847403","2014-04-22",35,"POULTRY",55.504,0
"847436","2014-04-22",36,"POULTRY",120.686005,0
"847469","2014-04-22",37,"POULTRY",262.609,0
"847502","2014-04-22",38,"POULTRY",124.429,0
"847535","2014-04-22",39,"POULTRY",160.477,1
"847568","2014-04-22",4,"POULTRY",380.052,0
"847601","2014-04-22",40,"POULTRY",117.282,0
"847634","2014-04-22",41,"POULTRY",134.692,0
"847667","2014-04-22",42,"POULTRY",0,0
"847700","2014-04-22",43,"POULTRY",114.648,0
"847733","2014-04-22",44,"POULTRY",916.244,0
"847766","2014-04-22",45,"POULTRY",986.984,0
"847799","2014-04-22",46,"POULTRY",719.236,0
"847832","2014-04-22",47,"POULTRY",882.312,0
"847865","2014-04-22",48,"POULTRY",642.407,0
"847898","2014-04-22",49,"POULTRY",654.049,0
"847931","2014-04-22",5,"POULTRY",253.038,0
"847964","2014-04-22",50,"POULTRY",429.227,0
"847997","2014-04-22",51,"POULTRY",755.233,0
"848030","2014-04-22",52,"POULTRY",0,0
"848063","2014-04-22",53,"POULTRY",0,0
"848096","2014-04-22",54,"POULTRY",52.715,0
"848129","2014-04-22",6,"POULTRY",567.098,0
"848162","2014-04-22",7,"POULTRY",571.655,0
"848195","2014-04-22",8,"POULTRY",476.218,0
"848228","2014-04-22",9,"POULTRY",367.731,0
"848261","2014-04-23",1,"POULTRY",395.593,0
"848294","2014-04-23",10,"POULTRY",147.765,0
"848327","2014-04-23",11,"POULTRY",323.603,0
"848360","2014-04-23",12,"POULTRY",224.588,0
"848393","2014-04-23",13,"POULTRY",106.749,0
"848426","2014-04-23",14,"POULTRY",99.519,0
"848459","2014-04-23",15,"POULTRY",73.712,0
"848492","2014-04-23",16,"POULTRY",98.963,0
"848525","2014-04-23",17,"POULTRY",260.823,0
"848558","2014-04-23",18,"POULTRY",186.364,0
"848591","2014-04-23",19,"POULTRY",49.787,0
"848624","2014-04-23",2,"POULTRY",480.54,0
"848657","2014-04-23",20,"POULTRY",0,0
"848690","2014-04-23",21,"POULTRY",0,0
"848723","2014-04-23",22,"POULTRY",0,0
"848756","2014-04-23",23,"POULTRY",368.914,0
"848789","2014-04-23",24,"POULTRY",0,0
"848822","2014-04-23",25,"POULTRY",148.656,0
"848855","2014-04-23",26,"POULTRY",162.03,0
"848888","2014-04-23",27,"POULTRY",327.256,0
"848921","2014-04-23",28,"POULTRY",160.33101,1
"848954","2014-04-23",29,"POULTRY",0,0
"848987","2014-04-23",3,"POULTRY",1116.082,0
"849020","2014-04-23",30,"POULTRY",64.107,0
"849053","2014-04-23",31,"POULTRY",71.872,0
"849086","2014-04-23",32,"POULTRY",36.158,0
"849119","2014-04-23",33,"POULTRY",146.071,0
"849152","2014-04-23",34,"POULTRY",119.486,0
"849185","2014-04-23",35,"POULTRY",66.323,0
"849218","2014-04-23",36,"POULTRY",68.978004,0
"849251","2014-04-23",37,"POULTRY",295.905,0
"849284","2014-04-23",38,"POULTRY",155.571,0
"849317","2014-04-23",39,"POULTRY",167.987,0
"849350","2014-04-23",4,"POULTRY",423.253,0
"849383","2014-04-23",40,"POULTRY",70.98,0
"849416","2014-04-23",41,"POULTRY",131.666,0
"849449","2014-04-23",42,"POULTRY",0,0
"849482","2014-04-23",43,"POULTRY",100.294,0
"849515","2014-04-23",44,"POULTRY",1243.438,0
"849548","2014-04-23",45,"POULTRY",1136.807,0
"849581","2014-04-23",46,"POULTRY",835.406,0
"849614","2014-04-23",47,"POULTRY",1005.364,0
"849647","2014-04-23",48,"POULTRY",632.781,0
"849680","2014-04-23",49,"POULTRY",721.975,0
"849713","2014-04-23",5,"POULTRY",282.118,0
"849746","2014-04-23",50,"POULTRY",445.981,0
"849779","2014-04-23",51,"POULTRY",2077.367,0
"849812","2014-04-23",52,"POULTRY",0,0
"849845","2014-04-23",53,"POULTRY",0,0
"849878","2014-04-23",54,"POULTRY",26.229,0
"849911","2014-04-23",6,"POULTRY",645.858,0
"849944","2014-04-23",7,"POULTRY",785.299,0
"849977","2014-04-23",8,"POULTRY",647.802,0
"850010","2014-04-23",9,"POULTRY",373.245,0
"850043","2014-04-24",1,"POULTRY",264.534,0
"850076","2014-04-24",10,"POULTRY",160.0086,0
"850109","2014-04-24",11,"POULTRY",720.311,0
"850142","2014-04-24",12,"POULTRY",250.9685,0
"850175","2014-04-24",13,"POULTRY",120.1312,0
"850208","2014-04-24",14,"POULTRY",93.6673,0
"850241","2014-04-24",15,"POULTRY",117.5758,0
"850274","2014-04-24",16,"POULTRY",92.2119,0
"850307","2014-04-24",17,"POULTRY",220.2637,0
"850340","2014-04-24",18,"POULTRY",185.5365,21
"850373","2014-04-24",19,"POULTRY",156.0491,0
"850406","2014-04-24",2,"POULTRY",419.307,0
"850439","2014-04-24",20,"POULTRY",0,0
"850472","2014-04-24",21,"POULTRY",0,0
"850505","2014-04-24",22,"POULTRY",0,0
"850538","2014-04-24",23,"POULTRY",239.135,0
"850571","2014-04-24",24,"POULTRY",0,0
"850604","2014-04-24",25,"POULTRY",131.536,0
"850637","2014-04-24",26,"POULTRY",123.235,0
"850670","2014-04-24",27,"POULTRY",306.293,0
"850703","2014-04-24",28,"POULTRY",213.278,12
"850736","2014-04-24",29,"POULTRY",0,0
"850769","2014-04-24",3,"POULTRY",893.334,0
"850802","2014-04-24",30,"POULTRY",116.1885,0
"850835","2014-04-24",31,"POULTRY",175.7263,0
"850868","2014-04-24",32,"POULTRY",53.4898,0
"850901","2014-04-24",33,"POULTRY",236.44989,0
"850934","2014-04-24",34,"POULTRY",188.3237,0
"850967","2014-04-24",35,"POULTRY",66.6542,0
"851000","2014-04-24",36,"POULTRY",138.312,0
"851033","2014-04-24",37,"POULTRY",249.923,0
"851066","2014-04-24",38,"POULTRY",146.301,0
"851099","2014-04-24",39,"POULTRY",189.7563,20
"851132","2014-04-24",4,"POULTRY",262.403,0
"851165","2014-04-24",40,"POULTRY",129.2938,0
"851198","2014-04-24",41,"POULTRY",112.808,0
"851231","2014-04-24",42,"POULTRY",0,0
"851264","2014-04-24",43,"POULTRY",131.1615,0
"851297","2014-04-24",44,"POULTRY",1010.154,0
"851330","2014-04-24",45,"POULTRY",909.26,0
"851363","2014-04-24",46,"POULTRY",656.392,0
"851396","2014-04-24",47,"POULTRY",836.904,0
"851429","2014-04-24",48,"POULTRY",518.806,0
"851462","2014-04-24",49,"POULTRY",523.243,0
"851495","2014-04-24",5,"POULTRY",207.662,0
"851528","2014-04-24",50,"POULTRY",373.832,0
"851561","2014-04-24",51,"POULTRY",650.001,0
"851594","2014-04-24",52,"POULTRY",0,0
"851627","2014-04-24",53,"POULTRY",0,0
"851660","2014-04-24",54,"POULTRY",43.6315,0
"851693","2014-04-24",6,"POULTRY",554.405,0
"851726","2014-04-24",7,"POULTRY",557.726,0
"851759","2014-04-24",8,"POULTRY",519.674,0
"851792","2014-04-24",9,"POULTRY",577.04297,20
"851825","2014-04-25",1,"POULTRY",686.797,0
"851858","2014-04-25",10,"POULTRY",189.303,0
"851891","2014-04-25",11,"POULTRY",559.614,0
"851924","2014-04-25",12,"POULTRY",177.092,0
"851957","2014-04-25",13,"POULTRY",100.671005,0
"851990","2014-04-25",14,"POULTRY",61.077,0
"852023","2014-04-25",15,"POULTRY",73.536,0
"852056","2014-04-25",16,"POULTRY",70.663,0
"852089","2014-04-25",17,"POULTRY",178.377,0
"852122","2014-04-25",18,"POULTRY",169.943,0
"852155","2014-04-25",19,"POULTRY",66.704,0
"852188","2014-04-25",2,"POULTRY",579.963,0
"852221","2014-04-25",20,"POULTRY",0,0
"852254","2014-04-25",21,"POULTRY",0,0
"852287","2014-04-25",22,"POULTRY",0,0
"852320","2014-04-25",23,"POULTRY",364.7535,0
"852353","2014-04-25",24,"POULTRY",0,0
"852386","2014-04-25",25,"POULTRY",251.9546,0
"852419","2014-04-25",26,"POULTRY",139.6639,0
"852452","2014-04-25",27,"POULTRY",388.279,0
"852485","2014-04-25",28,"POULTRY",85.302,0
"852518","2014-04-25",29,"POULTRY",0,0
"852551","2014-04-25",3,"POULTRY",1338.3094,0
"852584","2014-04-25",30,"POULTRY",55.361,0
"852617","2014-04-25",31,"POULTRY",128.789,0
"852650","2014-04-25",32,"POULTRY",45.303,0
"852683","2014-04-25",33,"POULTRY",100.578,0
"852716","2014-04-25",34,"POULTRY",138.839,0
"852749","2014-04-25",35,"POULTRY",78.463,0
"852782","2014-04-25",36,"POULTRY",82.85,0
"852815","2014-04-25",37,"POULTRY",272.526,0
"852848","2014-04-25",38,"POULTRY",195.1551,0
"852881","2014-04-25",39,"POULTRY",124.991,1
"852914","2014-04-25",4,"POULTRY",536.8404,0
"852947","2014-04-25",40,"POULTRY",107.133,0
"852980","2014-04-25",41,"POULTRY",105.7742,0
"853013","2014-04-25",42,"POULTRY",0,0
"853046","2014-04-25",43,"POULTRY",108.06,0
"853079","2014-04-25",44,"POULTRY",1277.5367,0
"853112","2014-04-25",45,"POULTRY",1441.3981,0
"853145","2014-04-25",46,"POULTRY",944.3073,0
"853178","2014-04-25",47,"POULTRY",1059.0393,0
"853211","2014-04-25",48,"POULTRY",723.8058,0
"853244","2014-04-25",49,"POULTRY",881.3265,0
"853277","2014-04-25",5,"POULTRY",325.9114,0
"853310","2014-04-25",50,"POULTRY",535.00903,0
"853343","2014-04-25",51,"POULTRY",1038.3896,0
"853376","2014-04-25",52,"POULTRY",0,0
"853409","2014-04-25",53,"POULTRY",0,0
"853442","2014-04-25",54,"POULTRY",49.117,0
"853475","2014-04-25",6,"POULTRY",609.1199,0
"853508","2014-04-25",7,"POULTRY",801.5214,0
"853541","2014-04-25",8,"POULTRY",717.3509,0
"853574","2014-04-25",9,"POULTRY",294.27,0
"853607","2014-04-26",1,"POULTRY",306.588,0
"853640","2014-04-26",10,"POULTRY",280.619,0
"853673","2014-04-26",11,"POULTRY",753.988,0
"853706","2014-04-26",12,"POULTRY",230.742,0
"853739","2014-04-26",13,"POULTRY",225.143,0
"853772","2014-04-26",14,"POULTRY",164.64,0
"853805","2014-04-26",15,"POULTRY",118.985,0
"853838","2014-04-26",16,"POULTRY",106.483,0
"853871","2014-04-26",17,"POULTRY",340.993,0
"853904","2014-04-26",18,"POULTRY",250.643,0
"853937","2014-04-26",19,"POULTRY",182.44699,0
"853970","2014-04-26",2,"POULTRY",561.478,0
"854003","2014-04-26",20,"POULTRY",0,0
"854036","2014-04-26",21,"POULTRY",0,0
"854069","2014-04-26",22,"POULTRY",0,0
"854102","2014-04-26",23,"POULTRY",417.558,0
"854135","2014-04-26",24,"POULTRY",0,0
"854168","2014-04-26",25,"POULTRY",173.191,0
"854201","2014-04-26",26,"POULTRY",202.546,0
"854234","2014-04-26",27,"POULTRY",350.192,0
"854267","2014-04-26",28,"POULTRY",226.457,0
"854300","2014-04-26",29,"POULTRY",0,0
"854333","2014-04-26",3,"POULTRY",1195.147,0
"854366","2014-04-26",30,"POULTRY",124.882,0
"854399","2014-04-26",31,"POULTRY",159.952,0
"854432","2014-04-26",32,"POULTRY",52.684002,0
"854465","2014-04-26",33,"POULTRY",259.641,0
"854498","2014-04-26",34,"POULTRY",167.47101,0
"854531","2014-04-26",35,"POULTRY",99.673004,0
"854564","2014-04-26",36,"POULTRY",85.933,0
"854597","2014-04-26",37,"POULTRY",255.297,0
"854630","2014-04-26",38,"POULTRY",253.743,0
"854663","2014-04-26",39,"POULTRY",251.082,0
"854696","2014-04-26",4,"POULTRY",440.383,0
"854729","2014-04-26",40,"POULTRY",203.211,0
"854762","2014-04-26",41,"POULTRY",170.638,0
"854795","2014-04-26",42,"POULTRY",0,0
"854828","2014-04-26",43,"POULTRY",221.381,0
"854861","2014-04-26",44,"POULTRY",1673.67,0
"854894","2014-04-26",45,"POULTRY",1618.792,0
"854927","2014-04-26",46,"POULTRY",1408.125,0
"854960","2014-04-26",47,"POULTRY",1320.977,0
"854993","2014-04-26",48,"POULTRY",1141.499,0
"855026","2014-04-26",49,"POULTRY",917.94,0
"855059","2014-04-26",5,"POULTRY",318.132,0
"855092","2014-04-26",50,"POULTRY",624.782,0
"855125","2014-04-26",51,"POULTRY",757.906,0
"855158","2014-04-26",52,"POULTRY",0,0
"855191","2014-04-26",53,"POULTRY",0,0
"855224","2014-04-26",54,"POULTRY",87.993004,0
"855257","2014-04-26",6,"POULTRY",734.052,0
"855290","2014-04-26",7,"POULTRY",573.691,0
"855323","2014-04-26",8,"POULTRY",781.559,0
"855356","2014-04-26",9,"POULTRY",619.512,0
"855389","2014-04-27",1,"POULTRY",117.885,0
"855422","2014-04-27",10,"POULTRY",290.168,0
"855455","2014-04-27",11,"POULTRY",667.08,0
"855488","2014-04-27",12,"POULTRY",282.949,0
"855521","2014-04-27",13,"POULTRY",155.731,0
"855554","2014-04-27",14,"POULTRY",164.171,0
"855587","2014-04-27",15,"POULTRY",96.159004,0
"855620","2014-04-27",16,"POULTRY",139.423,0
"855653","2014-04-27",17,"POULTRY",409.974,0
"855686","2014-04-27",18,"POULTRY",287.335,0
"855719","2014-04-27",19,"POULTRY",77.669,0
"855752","2014-04-27",2,"POULTRY",695.445,0
"855785","2014-04-27",20,"POULTRY",0,0
"855818","2014-04-27",21,"POULTRY",0,0
"855851","2014-04-27",22,"POULTRY",0,0
"855884","2014-04-27",23,"POULTRY",440.155,0
"855917","2014-04-27",24,"POULTRY",0,0
"855950","2014-04-27",25,"POULTRY",123.743,0
"855983","2014-04-27",26,"POULTRY",177.229,0
"856016","2014-04-27",27,"POULTRY",544.446,0
"856049","2014-04-27",28,"POULTRY",414.946,0
"856082","2014-04-27",29,"POULTRY",0,0
"856115","2014-04-27",3,"POULTRY",1535.503,0
"856148","2014-04-27",30,"POULTRY",107.337,0
"856181","2014-04-27",31,"POULTRY",227.616,0
"856214","2014-04-27",32,"POULTRY",78.534,0
"856247","2014-04-27",33,"POULTRY",214.857,0
"856280","2014-04-27",34,"POULTRY",180.37599,0
"856313","2014-04-27",35,"POULTRY",55.522,0
"856346","2014-04-27",36,"POULTRY",124.913,0
"856379","2014-04-27",37,"POULTRY",286.329,0
"856412","2014-04-27",38,"POULTRY",282.993,0
"856445","2014-04-27",39,"POULTRY",332.054,1
"856478","2014-04-27",4,"POULTRY",710.51,0
"856511","2014-04-27",40,"POULTRY",162.38,0
"856544","2014-04-27",41,"POULTRY",232.126,0
"856577","2014-04-27",42,"POULTRY",0,0
"856610","2014-04-27",43,"POULTRY",156.451,0
"856643","2014-04-27",44,"POULTRY",2094.763,0
"856676","2014-04-27",45,"POULTRY",2128.372,0
"856709","2014-04-27",46,"POULTRY",1775.7941,0
"856742","2014-04-27",47,"POULTRY",2039.428,0
"856775","2014-04-27",48,"POULTRY",1724.731,0
"856808","2014-04-27",49,"POULTRY",1094.6589,0
"856841","2014-04-27",5,"POULTRY",305.71802,0
"856874","2014-04-27",50,"POULTRY",621.983,0
"856907","2014-04-27",51,"POULTRY",724.276,0
"856940","2014-04-27",52,"POULTRY",0,0
"856973","2014-04-27",53,"POULTRY",0,0
"857006","2014-04-27",54,"POULTRY",90.585,0
"857039","2014-04-27",6,"POULTRY",993.756,0
"857072","2014-04-27",7,"POULTRY",534.708,0
"857105","2014-04-27",8,"POULTRY",856.053,0
"857138","2014-04-27",9,"POULTRY",728.481,1
"857171","2014-04-28",1,"POULTRY",282.82,0
"857204","2014-04-28",10,"POULTRY",169.943,0
"857237","2014-04-28",11,"POULTRY",408.405,0
"857270","2014-04-28",12,"POULTRY",232.97101,0
"857303","2014-04-28",13,"POULTRY",58.752,0
"857336","2014-04-28",14,"POULTRY",64.208,0
"857369","2014-04-28",15,"POULTRY",59.326,0
"857402","2014-04-28",16,"POULTRY",92.151,0
"857435","2014-04-28",17,"POULTRY",217.276,0
"857468","2014-04-28",18,"POULTRY",220.409,0
"857501","2014-04-28",19,"POULTRY",103.916,0
"857534","2014-04-28",2,"POULTRY",461.125,0
"857567","2014-04-28",20,"POULTRY",0,0
"857600","2014-04-28",21,"POULTRY",0,0
"857633","2014-04-28",22,"POULTRY",0,0
"857666","2014-04-28",23,"POULTRY",239.73401,0
"857699","2014-04-28",24,"POULTRY",0,0
"857732","2014-04-28",25,"POULTRY",114.349,0
"857765","2014-04-28",26,"POULTRY",106.843,0
"857798","2014-04-28",27,"POULTRY",412.28198,0
"857831","2014-04-28",28,"POULTRY",177.084,2
"857864","2014-04-28",29,"POULTRY",0,0
"857897","2014-04-28",3,"POULTRY",1051.338,0
"857930","2014-04-28",30,"POULTRY",64.75,0
"857963","2014-04-28",31,"POULTRY",187.719,0
"857996","2014-04-28",32,"POULTRY",46.163002,0
"858029","2014-04-28",33,"POULTRY",197.242,0
"858062","2014-04-28",34,"POULTRY",144.684,0
"858095","2014-04-28",35,"POULTRY",45.703,0
"858128","2014-04-28",36,"POULTRY",73.811,0
"858161","2014-04-28",37,"POULTRY",252.044,0
"858194","2014-04-28",38,"POULTRY",164.091,0
"858227","2014-04-28",39,"POULTRY",207.714,1
"858260","2014-04-28",4,"POULTRY",399.339,0
"858293","2014-04-28",40,"POULTRY",175.64,0
"858326","2014-04-28",41,"POULTRY",136.316,0
"858359","2014-04-28",42,"POULTRY",0,0
"858392","2014-04-28",43,"POULTRY",139.242,0
"858425","2014-04-28",44,"POULTRY",1062.294,0
"858458","2014-04-28",45,"POULTRY",1203.238,0
"858491","2014-04-28",46,"POULTRY",793.595,0
"858524","2014-04-28",47,"POULTRY",864.413,0
"858557","2014-04-28",48,"POULTRY",740.875,0
"858590","2014-04-28",49,"POULTRY",618.533,0
"858623","2014-04-28",5,"POULTRY",244.013,0
"858656","2014-04-28",50,"POULTRY",420.575,0
"858689","2014-04-28",51,"POULTRY",579.824,0
"858722","2014-04-28",52,"POULTRY",0,0
"858755","2014-04-28",53,"POULTRY",0,0
"858788","2014-04-28",54,"POULTRY",38.295,0
"858821","2014-04-28",6,"POULTRY",538.205,0
"858854","2014-04-28",7,"POULTRY",661.711,0
"858887","2014-04-28",8,"POULTRY",598.366,0
"858920","2014-04-28",9,"POULTRY",417.958,0
"858953","2014-04-29",1,"POULTRY",275.976,0
"858986","2014-04-29",10,"POULTRY",220.451,0
"859019","2014-04-29",11,"POULTRY",529.578,0
"859052","2014-04-29",12,"POULTRY",271.054,0
"859085","2014-04-29",13,"POULTRY",80.89,0
"859118","2014-04-29",14,"POULTRY",95.697,0
"859151","2014-04-29",15,"POULTRY",142.435,0
"859184","2014-04-29",16,"POULTRY",96.772,0
"859217","2014-04-29",17,"POULTRY",247.254,0
"859250","2014-04-29",18,"POULTRY",165.294,0
"859283","2014-04-29",19,"POULTRY",62.45,0
"859316","2014-04-29",2,"POULTRY",389.816,0
"859349","2014-04-29",20,"POULTRY",0,0
"859382","2014-04-29",21,"POULTRY",0,0
"859415","2014-04-29",22,"POULTRY",0,0
"859448","2014-04-29",23,"POULTRY",347.113,0
"859481","2014-04-29",24,"POULTRY",0,0
"859514","2014-04-29",25,"POULTRY",115.488,0
"859547","2014-04-29",26,"POULTRY",96.937,0
"859580","2014-04-29",27,"POULTRY",293.902,0
"859613","2014-04-29",28,"POULTRY",206.47101,0
"859646","2014-04-29",29,"POULTRY",0,0
"859679","2014-04-29",3,"POULTRY",911.296,0
"859712","2014-04-29",30,"POULTRY",71.072,0
"859745","2014-04-29",31,"POULTRY",140.141,0
"859778","2014-04-29",32,"POULTRY",32.537,0
"859811","2014-04-29",33,"POULTRY",181.596,0
"859844","2014-04-29",34,"POULTRY",104.200005,0
"859877","2014-04-29",35,"POULTRY",38.57,0
"859910","2014-04-29",36,"POULTRY",121.020004,0
